#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 24 15 00 999 99.0 99.0  0.79 13.33  7.86 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 15 30 999 99.0 99.0  1.01 12.50  7.88 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 16 00 999 99.0 99.0  1.01 13.33  7.99 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 16 30 999 99.0 99.0  1.00 11.76  7.18 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 17 00 999 99.0 99.0  0.96 11.76  7.29 302 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 24 17 30 999 99.0 99.0  0.78 12.50  7.13 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 18 00 999 99.0 99.0  0.86 11.11  8.20 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 18 30 999 99.0 99.0  0.86 12.50  7.88 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 19 00 999 99.0 99.0  0.83 11.76  7.32 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 19 30 999 99.0 99.0  0.96 12.50  8.29 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 20 00 999 99.0 99.0  0.90 11.11  8.33 297 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 24 20 30 999 99.0 99.0  0.85 10.53  8.81 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 21 00 999 99.0 99.0  0.96 11.76  9.10 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 21 30 999 99.0 99.0  0.85 11.11  8.70 300 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 24 22 00 999 99.0 99.0  0.86 11.76  9.20 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 22 30 999 99.0 99.0  1.06 11.76  9.78 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 24 23 30 999 99.0 99.0  1.46 11.11  9.76 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 00 00 999 99.0 99.0  1.30 11.11  8.98 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 00 30 999 99.0 99.0  1.25 11.11  9.75 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 01 00 999 99.0 99.0  1.14 11.76  9.78 296 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 01 30 999 99.0 99.0  1.36 11.76  9.88 287 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 02 00 999 99.0 99.0  1.65 11.76 10.31 290 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 02 30 999 99.0 99.0  1.73 11.11 10.25 291 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 03 00 999 99.0 99.0  1.60 11.11  9.83 283 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 03 30 999 99.0 99.0  1.68 11.11  9.41 290 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 04 00 999 99.0 99.0  1.66 10.53  8.88 284 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 04 30 999 99.0 99.0  1.72 11.11  8.91 284 9999.0 999.0   7.8 999.0 99.0 99.00
2021 01 25 05 00 999 99.0 99.0  1.82 11.76  9.70 281 9999.0 999.0   7.7 999.0 99.0 99.00
2021 01 25 05 30 999 99.0 99.0  2.41 11.11  9.80 288 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 06 00 999 99.0 99.0  2.05 10.53  8.71 294 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 06 30 999 99.0 99.0  2.13 11.11  9.01 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 07 00 999 99.0 99.0  2.06 11.11  8.61 297 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 07 30 999 99.0 99.0  2.02 11.11  8.01 293 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 08 00 999 99.0 99.0  2.01 11.11  8.07 295 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 08 30 999 99.0 99.0  2.29 11.11  8.34 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 09 00 999 99.0 99.0  2.25 11.11  8.47 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 09 30 999 99.0 99.0  2.11 11.11  8.23 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 10 00 999 99.0 99.0  2.30 11.11  8.49 306 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 10 30 999 99.0 99.0  2.25 11.11  8.78 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 11 00 999 99.0 99.0  1.69 11.76  8.27 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 11 30 999 99.0 99.0  1.58 11.11  8.43 307 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 12 00 999 99.0 99.0  1.45 11.76  8.20 310 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 12 30 999 99.0 99.0  1.46 11.76  8.60 309 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 13 00 999 99.0 99.0  1.21 11.76  8.38 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 13 30 999 99.0 99.0  1.31 11.76  9.16 307 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 14 00 999 99.0 99.0  1.33 12.50  9.43 303 9999.0 999.0   7.6 999.0 99.0 99.00
2021 01 25 14 30 999 99.0 99.0  1.43 12.50  9.74 304 9999.0 999.0   7.8 999.0 99.0 99.00
2021 01 25 15 00 999 99.0 99.0  1.25 12.50  9.86 300 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 15 30 999 99.0 99.0  1.14 12.50  9.55 302 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 16 00 999 99.0 99.0  1.34 11.76  9.28 303 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 16 30 999 99.0 99.0  1.27 12.50  9.03 300 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 17 00 999 99.0 99.0  1.39 12.50  8.77 298 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 17 30 999 99.0 99.0  1.14 12.50  7.97 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 18 00 999 99.0 99.0  1.00 12.50  8.22 294 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 25 18 30 999 99.0 99.0  0.96 11.76  8.10 288 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 19 00 999 99.0 99.0  1.07 11.76  8.22 292 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 25 19 30 999 99.0 99.0  1.26 11.76  8.17 294 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 20 00 999 99.0 99.0  1.35 11.76  8.39 293 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 20 30 999 99.0 99.0  1.56 11.76  8.73 292 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 25 21 00 999 99.0 99.0  1.71 11.11  9.25 297 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 21 30 999 99.0 99.0  1.71 11.76  9.18 298 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 22 00 999 99.0 99.0  1.82 11.11  9.14 303 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 22 30 999 99.0 99.0  1.76 11.76  9.46 300 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 23 00 999 99.0 99.0  1.96 11.76  9.79 300 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 25 23 30 999 99.0 99.0  1.89 12.50 10.15 299 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 00 00 999 99.0 99.0  2.00 11.76 10.21 297 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 00 30 999 99.0 99.0  1.91 12.50 10.23 302 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 01 00 999 99.0 99.0  1.98 12.50 10.40 293 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 01 30 999 99.0 99.0  2.60 11.11 10.70 279 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 02 00 999 99.0 99.0  2.57 11.76 10.63 286 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 26 02 30 999 99.0 99.0  2.76 12.50 11.03 289 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 26 03 00 999 99.0 99.0  2.41 11.76 10.88 292 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 03 30 999 99.0 99.0  2.56 11.76 10.34 288 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 04 00 999 99.0 99.0  2.59 11.76 10.29 292 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 04 30 999 99.0 99.0  2.42 10.53  9.82 286 9999.0 999.0   7.7 999.0 99.0 99.00
2021 01 26 05 00 999 99.0 99.0  2.29 10.53 10.14 285 9999.0 999.0   7.8 999.0 99.0 99.00
2021 01 26 05 30 999 99.0 99.0  2.12 10.00  9.54 282 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 06 00 999 99.0 99.0  2.52 10.53  9.73 283 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 06 30 999 99.0 99.0  2.39 10.00  8.92 290 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 07 00 999 99.0 99.0  2.31  8.70  8.37 289 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 07 30 999 99.0 99.0  2.13  9.52  8.24 292 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 08 00 999 99.0 99.0  2.28  8.00  7.77 285 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 08 30 999 99.0 99.0  1.87 11.76  8.15 301 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 09 00 999 99.0 99.0  1.74 11.76  8.22 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 09 30 999 99.0 99.0  1.51 11.76  8.74 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 10 00 999 99.0 99.0  1.23 12.50  9.06 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 10 30 999 99.0 99.0  1.40 11.76  8.70 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 11 00 999 99.0 99.0  1.47 11.76  8.83 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 11 30 999 99.0 99.0  1.38 12.50  9.03 304 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 26 12 00 999 99.0 99.0  1.29 12.50  9.49 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 12 30 999 99.0 99.0  1.41 13.33 10.08 309 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 13 00 999 99.0 99.0  1.41 12.50 10.35 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 13 30 999 99.0 99.0  1.37 13.33 10.36 304 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 14 00 999 99.0 99.0  1.27 12.50 10.04 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 14 30 999 99.0 99.0  1.36 11.76 10.39 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 15 00 999 99.0 99.0  1.27 11.76  9.99 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 15 30 999 99.0 99.0  1.47 11.76 10.41 297 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 16 00 999 99.0 99.0  1.41 11.76 10.23 294 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 16 30 999 99.0 99.0  1.49 12.50  9.56 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 17 00 999 99.0 99.0  1.59 11.76  9.34 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 17 30 999 99.0 99.0  1.54 11.76  9.17 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 18 00 999 99.0 99.0  1.57 11.76  9.57 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 18 30 999 99.0 99.0  1.23 11.76  8.86 297 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 19 00 999 99.0 99.0  1.25 11.76  8.60 295 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 26 19 30 999 99.0 99.0  1.33 10.53  9.02 292 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 20 00 999 99.0 99.0  1.27 12.50  8.77 293 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 21 30 999 99.0 99.0  1.14 11.11  5.82 285 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 22 00 999 99.0 99.0  1.04 14.29  4.57 315 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 22 30 999 99.0 99.0  1.09 14.29  4.51 295 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 23 00 999 99.0 99.0  1.09 13.33  3.97 282 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 26 23 30 999 99.0 99.0  1.12  4.76  3.92  69 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 00 00 999 99.0 99.0  1.12  4.65  3.99  71 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 00 30 999 99.0 99.0  1.23  4.44  3.83  72 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 01 00 999 99.0 99.0  1.44  4.44  3.84  73 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 01 30 999 99.0 99.0  1.34  4.44  3.75  62 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 02 00 999 99.0 99.0  0.98  4.26  3.45  47 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 02 30 999 99.0 99.0  0.76 14.29  3.79 289 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 03 00 999 99.0 99.0  0.97 13.33  3.69 301 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 03 30 999 99.0 99.0  1.04  4.17  3.40  51 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 04 00 999 99.0 99.0  1.05  4.35  3.43  57 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 04 30 999 99.0 99.0  1.19  4.26  3.65  59 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 05 00 999 99.0 99.0  1.19  4.76  3.73  53 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 05 30 999 99.0 99.0  1.27  4.88  4.01  53 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 06 00 999 99.0 99.0  1.40  5.26  4.31  50 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 06 30 999 99.0 99.0  1.44  5.41  4.45  49 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 07 00 999 99.0 99.0  0.98  5.41  3.95  40 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 07 30 999 99.0 99.0  0.72 11.76  3.43 290 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 08 00 999 99.0 99.0  0.75  4.76  3.49  70 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 08 30 999 99.0 99.0  0.80  5.13  3.73  68 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 27 09 00 999 99.0 99.0  0.81  5.26  4.24  73 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 27 09 30 999 99.0 99.0  0.84  5.13  4.77  61 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 27 10 00 999 99.0 99.0  0.77  5.56  4.94  66 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 10 30 999 99.0 99.0  0.79  5.56  4.90  74 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 11 00 999 99.0 99.0  0.77  5.71  4.81  70 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 11 30 999 99.0 99.0  0.73  5.41  4.44  63 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 12 00 999 99.0 99.0  0.70  5.41  4.31  64 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 12 30 999 99.0 99.0  0.69  4.76  3.97  81 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 13 00 999 99.0 99.0  0.67  5.00  3.81  68 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 13 30 999 99.0 99.0  0.64  4.55  3.73  65 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 14 00 999 99.0 99.0  0.64  4.55  3.77  56 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 14 30 999 99.0 99.0  0.63  4.76  3.73  51 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 15 00 999 99.0 99.0  0.51  4.17  3.66  48 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 27 15 30 999 99.0 99.0  0.44  3.92  3.84  52 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 16 00 999 99.0 99.0  0.49 13.33  4.27 292 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 16 30 999 99.0 99.0  0.46 12.50  4.53 294 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 17 00 999 99.0 99.0  0.46 13.33  4.24 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 17 30 999 99.0 99.0  0.49 13.33  4.17 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 18 00 999 99.0 99.0  0.41 12.50  4.11 292 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 18 30 999 99.0 99.0  0.41 12.50  4.25 294 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 19 00 999 99.0 99.0  0.38 12.50  4.98 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 19 30 999 99.0 99.0  0.42 12.50  5.12 304 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 20 00 999 99.0 99.0  0.42 11.76  5.08 302 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 20 30 999 99.0 99.0  0.48 12.50  5.82 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 21 00 999 99.0 99.0  0.71 11.76  8.24 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 21 30 999 99.0 99.0  0.70 11.76  8.16 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 22 00 999 99.0 99.0  0.91 11.76  9.37 298 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 22 30 999 99.0 99.0  0.84 11.76  8.93 299 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 27 23 00 999 99.0 99.0  0.79 11.76  8.16 289 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 27 23 30 999 99.0 99.0  0.88 11.11  8.27 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 00 00 999 99.0 99.0  0.96 11.76  8.53 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 00 30 999 99.0 99.0  1.05 11.76  9.51 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 01 00 999 99.0 99.0  1.33 12.50 10.09 302 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 01 30 999 99.0 99.0  1.25 11.76  9.53 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 02 00 999 99.0 99.0  1.17 12.50  9.83 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 02 30 999 99.0 99.0  1.32 11.76  9.92 295 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 03 00 999 99.0 99.0  1.08 13.33  7.87 300 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 28 03 30 999 99.0 99.0  1.13 12.50  7.58 283 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 28 04 00 999 99.0 99.0  1.07 11.76  7.85 283 9999.0 999.0   8.2 999.0 99.0 99.00
2021 01 28 04 30 999 99.0 99.0  0.85 15.38  7.27 297 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 05 00 999 99.0 99.0  0.85 11.11  8.01 276 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 05 30 999 99.0 99.0  0.76 11.11  8.54 273 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 28 06 00 999 99.0 99.0  0.70 10.53  7.85 277 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 06 30 999 99.0 99.0  0.66 10.53  7.08 278 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 07 00 999 99.0 99.0  0.81 10.53  7.02 284 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 07 30 999 99.0 99.0  0.89 10.53  7.33 282 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 28 08 00 999 99.0 99.0  0.77 11.76  7.20 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 08 30 999 99.0 99.0  0.69 11.76  6.82 297 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 09 00 999 99.0 99.0  0.79 13.33  7.63 304 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 09 30 999 99.0 99.0  0.65 13.33  7.78 305 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 10 00 999 99.0 99.0  0.66 13.33  9.12 305 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 10 30 999 99.0 99.0  0.46 11.11  8.93 306 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 11 00 999 99.0 99.0  0.52 12.50  8.25 307 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 11 30 999 99.0 99.0  0.60 12.50  8.37 305 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 12 00 999 99.0 99.0  0.70 12.50  9.08 300 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 12 30 999 99.0 99.0  0.67 12.50  6.03 301 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 13 00 999 99.0 99.0  0.82 11.76  5.75 293 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 13 30 999 99.0 99.0  0.85 11.76  5.25 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 14 00 999 99.0 99.0  0.85 11.11  4.66 294 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 14 30 999 99.0 99.0  0.88 11.11  4.60 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 15 00 999 99.0 99.0  0.91 11.76  4.53 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 15 30 999 99.0 99.0  0.84 12.50  4.11 299 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 16 00 999 99.0 99.0  0.91 11.76  5.00 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 16 30 999 99.0 99.0  0.85 11.76  5.08 305 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 17 00 999 99.0 99.0  0.99 11.76  6.00 304 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 17 30 999 99.0 99.0  1.07 11.76  7.19 307 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 18 00 999 99.0 99.0  0.82 11.11  5.78 298 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 28 18 30 999 99.0 99.0  0.83 11.76  6.25 304 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 19 00 999 99.0 99.0  0.66 10.53  4.39 295 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 19 30 999 99.0 99.0  0.90 11.11  5.69 304 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 20 00 999 99.0 99.0  1.04 10.00  6.17 303 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 20 30 999 99.0 99.0  0.88 10.53  5.12 300 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 21 00 999 99.0 99.0  0.92 10.00  5.11 294 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 21 30 999 99.0 99.0  0.92 11.76  5.05 291 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 22 00 999 99.0 99.0  0.97  9.09  5.29 292 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 22 30 999 99.0 99.0  0.84 10.00  4.67 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 23 00 999 99.0 99.0  0.76  9.52  4.62 298 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 28 23 30 999 99.0 99.0  0.67 10.00  3.75 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 00 00 999 99.0 99.0  0.68  9.52  4.30 291 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 00 30 999 99.0 99.0  0.61 11.76  4.14 291 9999.0 999.0   7.9 999.0 99.0 99.00
2021 01 29 01 00 999 99.0 99.0  0.66 12.50  4.20 288 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 01 30 999 99.0 99.0  0.77 12.50  5.39 285 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 02 00 999 99.0 99.0  0.72 13.33  5.68 301 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 02 30 999 99.0 99.0  0.77 13.33  6.77 296 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 03 00 999 99.0 99.0  0.83 12.50  8.81 297 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 03 30 999 99.0 99.0  0.94 12.50  9.03 297 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 04 00 999 99.0 99.0  0.92 12.50  8.92 304 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 29 04 30 999 99.0 99.0  0.75 11.11  7.67 289 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 29 05 00 999 99.0 99.0  0.63 12.50  6.79 295 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 29 05 30 999 99.0 99.0  0.82 11.76  8.76 288 9999.0 999.0   8.1 999.0 99.0 99.00
2021 01 29 06 00 999 99.0 99.0  0.77 11.11  9.24 274 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 06 30 999 99.0 99.0  0.72 11.11  9.61 275 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 07 00 999 99.0 99.0  0.72 10.53  9.17 277 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 07 30 999 99.0 99.0  0.47 11.76  7.49 289 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 08 00 999 99.0 99.0  0.52 11.11  7.93 290 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 08 30 999 99.0 99.0  0.76 10.53  9.22 278 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 09 00 999 99.0 99.0  0.97 10.00  9.13 285 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 09 30 999 99.0 99.0  1.31 10.00  9.42 285 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 10 00 999 99.0 99.0  1.42 10.53  9.28 291 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 10 30 999 99.0 99.0  1.17 10.00  8.93 291 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 11 00 999 99.0 99.0  0.76  8.70  8.48 283 9999.0 999.0   8.0 999.0 99.0 99.00
2021 01 29 11 30 999 99.0 99.0  0.88  9.09  9.05 296 9999.0 999.0   8.0 999.0 99.0 99.00
