#YY  MM DD hh WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2004 09 05 06 280  2.1  3.4  1.94 10.00  7.38 285 1020.7  13.1  12.2  12.6 99.0 99.00
2004 09 05 07 228  2.2  3.5  1.98  9.09  7.42 286 1020.9  13.2  11.9  12.7 99.0 99.00
2004 09 05 08 226  3.2  4.0  1.91 10.00  7.42 289 1020.9  12.8  11.6  12.3 99.0 99.00
2004 09 05 09 255  2.0  2.8  2.22 10.00  7.81 285 1021.1  12.9  11.4  12.2 99.0 99.00
2004 09 05 10 242  2.4  3.7  2.00 10.00  7.37 287 1020.9  12.9  11.1  12.2 99.0 99.00
2004 09 05 11 236  0.4  0.9  2.01  9.09  7.16 284 1021.1  12.8  11.2  12.3 99.0 99.00
2004 09 05 12  80  0.3  1.4  2.17  9.09  6.96 281 1021.4  12.3  11.1  11.8 99.0 99.00
2004 09 05 13 113  0.6  1.4  2.04  9.09  6.88 290 1021.4  12.0  11.1  11.5 99.0 99.00
2004 09 05 14 180  0.1  0.6  1.80  9.09  6.83 287 1022.1  12.2  11.0  11.7 99.0 99.00
2004 09 05 15 181  2.5  3.2  1.63  8.33  6.56 288 1022.5  12.6  11.0  11.8 99.0 99.00
2004 09 05 16 189  0.8  1.3  1.82  9.09  7.13 283 1023.0  11.9  11.1  11.5 99.0 99.00
2004 09 05 17 142  0.2  0.7  1.82  8.33  6.85 283 1023.2  12.5  11.3  11.8 99.0 99.00
2004 09 05 18 102  0.8  1.5  1.69  9.09  6.92 283 1023.5  12.7  11.8  11.9 99.0 99.00
2004 09 05 19 236  1.1  1.8  1.78 10.00  7.00 288 1023.9  12.7  12.1  11.8 99.0 99.00
2004 09 05 20 245  1.9  3.0  1.67 10.00  7.01 286 1024.0  12.7  12.2  11.9 99.0 99.00
2004 09 05 21 235  0.4  1.4  1.68 10.00  7.08 287 1023.8  13.3  12.6  12.3 99.0 99.00
2004 09 05 22 273  1.3  1.9  1.75 10.00  7.11 288 1024.0  13.3  12.9  12.6 99.0 99.00
2004 09 05 23 278  1.1  1.8  1.77  9.09  7.15 287 1023.7  13.3  13.2  12.7 99.0 99.00
2004 09 06 00 230  1.8  2.2  1.65  9.09  7.10 279 1023.8  13.6  12.5  13.0 99.0 99.00
2004 09 06 01 269  1.7  2.2  1.83  9.09  7.37 278 1023.5  13.7  13.3  13.1 99.0 99.00
2004 09 06 02 246  3.8  4.7  1.61  9.09  7.25 279 1023.0  13.9  12.7  12.2 99.0 99.00
2004 09 06 03 254  3.0  3.8  1.71 10.00  7.40 277 1022.9  13.1  12.6  12.2 99.0 99.00
2004 09 06 04 248  3.5  4.2  1.73  9.09  7.32 278 1023.1  13.2  11.7  12.3 99.0 99.00
2004 09 06 05 301  0.6  1.4  1.50  9.09  7.05 282 1023.3  12.8  11.8  12.2 99.0 99.00
2004 09 06 06 272  0.6  1.2  1.54 10.00  7.14 284 1023.2  12.7  12.2  12.1 99.0 99.00
2004 09 06 07 179  0.7  1.0  1.35  9.09  7.14 280 1023.2  12.4  11.6  11.8 99.0 99.00
2004 09 06 08 212  2.0  2.5  1.46 10.00  7.31 287 1022.9  12.2  11.3  11.7 99.0 99.00
2004 09 06 09 117  1.7  2.7  1.39  9.09  7.37 287 1022.9  11.5  11.1  10.9 99.0 99.00
2004 09 06 10 105  1.6  2.4  1.45 10.00  7.43 282 1022.5  11.4  11.2  10.8 99.0 99.00
2004 09 06 11 102  2.5  3.6  1.40  9.09  7.00 293 1022.3  12.0  11.2  11.2 99.0 99.00
2004 09 06 12 105  2.6  3.5  1.49  9.09  7.24 288 1022.3  11.1  11.2  10.5 99.0 99.00
2004 09 06 13  88  2.3  3.1  1.48  9.09  7.15 288 1022.2  10.1  11.1   9.6 99.0 99.00
2004 09 06 14 104  1.9  2.4  1.38  9.09  7.00 285 1022.3   9.8  11.1   9.2 99.0 99.00
2004 09 06 15  77  2.6  3.8  1.43  9.09  7.20 284 1022.4  10.5  11.0  10.0 99.0 99.00
2004 09 06 16  84  3.0  3.8  1.29  8.33  7.23 287 1022.4  10.9  11.1  10.3 99.0 99.00
2004 09 06 17  82  1.7  2.5  1.22  9.09  7.01 290 1022.5  10.6  11.2  10.4 99.0 99.00
2004 09 06 18  95  2.4  3.1  1.28  9.09  7.34 285 1022.2  11.1  11.5  10.9 99.0 99.00
2004 09 06 19  60  0.6  1.0  1.23  9.09  7.09 291 1022.3  11.9  11.9  10.9 99.0 99.00
2004 09 06 20  80  2.6  3.4  1.37  9.09  7.46 288 1021.8  11.9  12.1  11.0 99.0 99.00
2004 09 06 21  82  1.5  2.0  1.44  9.09  7.81 291 1021.7  12.2  11.8  11.3 99.0 99.00
2004 09 06 22 271  0.9  1.6  1.27  9.09  7.45 290 1021.7  13.6  12.4  11.6 99.0 99.00
2004 09 06 23 299  2.6  3.1  1.38  9.09  7.32 294 1021.4  12.8  12.0  11.8 99.0 99.00
2004 09 07 00 286  2.1  2.6  1.35 10.00  7.25 287 1021.0  12.6  12.0  12.2 99.0 99.00
2004 09 07 01 287  2.1  2.9  1.33  9.09  7.18 284 1020.5  12.6  12.3  12.3 99.0 99.00
2004 09 07 02 246  1.9  2.4  1.36 10.81  7.68 287 1020.2  12.2  12.0  11.9 99.0 99.00
2004 09 07 03 271  2.9  3.7  1.29 10.81  7.53 283 1020.0  12.6  11.9  12.2 99.0 99.00
2004 09 07 04 279  2.3  2.8  1.17  8.33  7.41 278 1020.0  12.5  12.1  12.0 99.0 99.00
2004 09 07 05 288  1.5  2.7  1.20 10.00  7.24 288 1020.1  13.0  11.9  11.9 99.0 99.00
2004 09 07 06 281  1.9  2.6  1.04 10.00  6.97 293 1020.0  12.4  11.5  11.5 99.0 99.00
2004 09 07 07 283  1.6  2.0  0.97  7.69  7.14 284 1020.1  11.9  11.8  11.4 99.0 99.00
2004 09 07 08 241  1.4  1.8  1.00  8.33  7.04 287 1020.0  12.0  11.9  11.4 99.0 99.00
2004 09 07 09 201  2.0  2.6  1.04 10.00  7.17 290 1020.0  11.7  11.5  11.2 99.0 99.00
2004 09 07 10 206  1.7  2.3  1.05 10.00  7.04 287 1020.0  11.8  11.5  11.3 99.0 99.00
2004 09 07 11 186  1.8  2.2  1.09  9.09  6.73 287 1019.9  11.6  11.3  11.0 99.0 99.00
2004 09 07 12 193  1.6  2.2  1.02 10.00  6.32 287 1019.9  11.3  11.0  10.8 99.0 99.00
2004 09 07 13 194  0.9  1.3  1.14  9.09  6.51 288 1019.7  10.5  10.7  10.0 99.0 99.00
2004 09 07 14 207  1.6  2.3  0.99 10.00  6.00 285 1019.8  10.5  10.6  10.0 99.0 99.00
2004 09 07 15 188  1.7  2.2  1.02  7.69  6.12 276 1019.9  10.8  10.8  10.3 99.0 99.00
2004 09 07 16 186  1.7  3.0  0.99  8.33  6.29 286 1020.1  10.9  10.9  10.5 99.0 99.00
2004 09 07 17 121  0.6  1.4  0.92  9.09  6.34 291 1020.3  11.1  11.2  10.7 99.0 99.00
2004 09 07 18 267  0.4  0.7  0.86  9.09  6.47 289 1020.3  11.4  11.4  11.3 99.0 99.00
2004 09 07 19 337  1.0  1.3  0.85  9.09  6.87 293 1020.1  11.0  12.2  11.0 99.0 99.00
2004 09 07 20 298  1.0  1.6  0.83  7.69  6.66 291 1020.0  11.7  12.3  11.5 99.0 99.00
2004 09 07 21 242  2.6  3.3  0.78  9.09  6.54 290 1019.7  12.8  12.4  12.7 99.0 99.00
2004 09 07 22 271  0.9  1.4  0.80  9.09  6.92 294 1019.3  12.6  12.4  12.5 99.0 99.00
2004 09 07 23 308  1.6  1.9  0.79  9.09  6.68 291 1018.9  12.1  12.2  12.1 99.0 99.00
2004 09 08 00 302  1.8  2.2  0.82  9.09  6.83 289 1018.3  11.9  12.1  11.5 99.0 99.00
2004 09 08 01 302  1.9  2.3  0.80  8.33  6.96 286 1017.8  12.0  12.2  11.7 99.0 99.00
2004 09 08 02 303  1.2  1.7  0.80  8.33  6.67 279 1017.5  12.0  12.0  11.6 99.0 99.00
2004 09 08 03 330  1.3  1.6  0.84  9.09  7.16 275 1016.6  12.4  11.8  11.9 99.0 99.00
2004 09 08 04 312  1.5  1.8  0.72  9.09  7.02 272 1016.7  12.2  11.6  12.1 99.0 99.00
2004 09 08 05 310  1.0  1.2  0.67  8.33  7.14 274 1016.8  12.8  11.7  12.3 99.0 99.00
2004 09 08 06  31  0.4  0.7  0.76  8.33  7.37 273 1016.5  13.0  11.5  12.5 99.0 99.00
2004 09 08 07  42  1.1  1.4  0.65  8.33  7.11 277 1016.1  13.3  11.4  12.9 99.0 99.00
2004 09 08 08 112  3.5  4.0  0.65  7.69  7.13 276 1015.8  11.8  11.3  11.3 99.0 99.00
2004 09 08 09 106  3.7  4.3  0.65  7.69  6.60 283 1015.8  12.1  11.2  11.6 99.0 99.00
2004 09 08 10 108  4.8  5.5  0.55  7.69  6.83 285 1015.4  12.1  11.3  11.6 99.0 99.00
2004 09 08 11  93  4.8  5.6  0.57 12.90  6.82 257 1014.9  12.0  11.3  11.4 99.0 99.00
2004 09 08 12  98  4.9  6.0  0.56  8.33  6.73 282 1014.4  12.1  11.3  11.3 99.0 99.00
2004 09 08 13 103  4.9  5.9  0.59  8.33  6.49 284 1013.8  12.1  11.4  11.0 99.0 99.00
2004 09 08 14 101  4.7  5.3  0.55 12.90  6.26 249 1013.4  12.1  11.4  11.2 99.0 99.00
2004 09 08 15  97  4.9  5.7  0.58  7.69  6.25 287 1013.4  12.1  11.5  11.2 99.0 99.00
2004 09 08 16  91  5.0  5.8  0.59  7.69  5.44 287 1012.9  12.4  11.5  11.6 99.0 99.00
2004 09 08 17  52  3.9  4.6  0.69  7.69  5.19 279 1013.4  12.8  11.5  12.3 99.0 99.00
2004 09 08 18  72  3.3  4.8  0.75  7.69  5.41 282 1013.4  13.1  11.6  12.6 99.0 99.00
2004 09 08 19 100  5.5  7.1  0.94  7.69  5.36 292 1013.1  13.1  11.6  12.6 99.0 99.00
2004 09 08 20 109  4.1  6.5  1.20  7.69  5.29 282 1013.5  12.7  11.6  12.2 99.0 99.00
2004 09 08 21 143  3.0  4.7  1.26  7.14  5.30 282 1013.6  13.7  11.6  13.4 99.0 99.00
2004 09 08 22 117  3.6  5.2  1.44  7.14  5.48 282 1013.6  12.9  11.6  12.5 99.0 99.00
2004 09 08 23 116  3.7  4.9  1.36  7.69  5.76 283 1013.5  12.4  11.7  12.0 99.0 99.00
2004 09 09 00  92  2.9  4.1  1.44  7.69  5.81 291 1013.8  12.6  11.8  12.1 99.0 99.00
2004 09 09 01  82  2.1  3.3  1.52  7.69  6.12 283 1013.7  12.4  11.6  11.9 99.0 99.00
2004 09 09 02 189  2.4  3.0  1.29  7.69  6.08 283 1013.5  13.8  11.6  13.4 99.0 99.00
2004 09 09 03 189  2.9  3.3  0.88  8.33  5.81 271 1013.4  14.2  13.3  13.8 99.0 99.00
2004 09 09 04 192  5.0  5.9  1.01  8.33  6.08 275 1013.6  14.5  12.9  14.0 99.0 99.00
2004 09 09 05 199  5.5  6.7  1.15  7.69  6.12 262 1013.9  14.4  12.1  14.0 99.0 99.00
2004 09 09 06 237  5.0  6.1  1.42  7.69  6.16 260 1014.2  14.2  11.2  13.8 99.0 99.00
2004 09 09 07 207  2.7  3.4  1.75  8.33  6.73 276 1014.2  13.0  11.3  12.5 99.0 99.00
2004 09 09 08 201  4.7  5.5  1.81  8.33  6.73 281 1014.4  13.2  11.4  12.8 99.0 99.00
2004 09 09 09 193  5.6  6.7  2.08  8.33  6.65 278 1014.4  13.3  11.4  12.8 99.0 99.00
2004 09 09 10 198  3.9  4.5  1.88  7.69  6.66 272 1014.6  13.1  11.1  12.6 99.0 99.00
2004 09 09 11 193  4.4  5.2  2.08  8.33  6.74 274 1014.8  13.3  11.1  12.9 99.0 99.00
2004 09 09 12 195  3.3  4.0  1.94  8.33  6.65 273 1014.9  12.7  11.0  12.6 99.0 99.00
2004 09 09 13 201  3.8  4.2  1.79  8.33  6.49 274 1015.0  13.4  11.0  12.9 99.0 99.00
2004 09 09 14 202  3.8  4.8  1.96  8.33  6.68 281 1015.1  13.4  11.1  13.0 99.0 99.00
2004 09 09 15 232  2.2  2.8  1.89  9.09  6.44 286 1015.5  12.8  11.2  12.8 99.0 99.00
2004 09 09 16 340  0.2  0.8  1.82  8.33  6.24 282 1015.6  13.3  11.5  13.3 99.0 99.00
2004 09 09 17 223  1.2  1.7  1.87  8.33  6.26 273 1015.8  13.3  11.7  13.1 99.0 99.00
2004 09 09 18 221  1.2  1.9  1.79  8.33  6.43 277 1016.1  13.0  11.9  13.0 99.0 99.00
2004 09 09 19 271  1.2  1.7  1.60  8.33  6.54 274 1016.3  13.0  12.2  12.9 99.0 99.00
2004 09 09 20 274  1.6  2.2  1.52  8.33  6.46 272 1016.5  13.6  12.8  13.5 99.0 99.00
2004 09 09 21 299  1.8  2.4  1.61  8.33  6.75 277 1016.4  13.4  12.6  13.4 99.0 99.00
2004 09 09 22 261  1.6  2.3  1.91  8.33  7.13 270 1016.5  13.9  13.2  13.6 99.0 99.00
2004 09 09 23 283  1.7  2.8  1.83  8.33  6.96 277 1016.4  14.0  13.0  13.7 99.0 99.00
2004 09 10 00 302  1.4  1.8  1.91  9.09  6.96 264 1016.4  14.0  12.3  13.7 99.0 99.00
2004 09 10 01 312  1.4  2.0  1.76  9.09  7.33 261 1016.1  14.2  14.2  13.9 99.0 99.00
2004 09 10 02 310  1.3  1.6  1.44  9.09  6.69 268 1015.7  14.0  14.3  13.7 99.0 99.00
2004 09 10 03 298  1.3  1.8  1.50  8.33  6.86 272 1015.5  13.9  14.3  13.4 99.0 99.00
2004 09 10 04 288  1.9  2.6  1.40  8.33  6.41 269 1015.5  14.3  13.9  12.0 99.0 99.00
2004 09 10 05 341  1.9  2.4  1.21  8.33  6.37 270 1015.1  13.9  14.2  11.5 99.0 99.00
2004 09 10 06 292  1.1  1.4  1.11  8.33  6.25 269 1014.9  13.7  13.9  11.7 99.0 99.00
2004 09 10 07  76  0.5  1.1  1.07  7.69  6.05 272 1014.9  13.0  14.0  11.8 99.0 99.00
2004 09 10 08 129  2.1  2.7  1.17  7.69  6.69 278 1014.9  12.7  13.9  11.7 99.0 99.00
2004 09 10 09  82  2.1  2.6  1.24  7.69  6.69 272 1014.8  11.6  13.6  10.9 99.0 99.00
2004 09 10 10  81  4.2  5.1  1.09  7.69  6.64 288 1014.7  11.7  12.1  10.8 99.0 99.00
2004 09 10 11  80  5.7  6.7  0.98  7.69  6.48 284 1014.2  11.5  12.1  10.4 99.0 99.00
2004 09 10 12  85  6.3  7.1  0.88  7.69  6.01 282 1014.2  11.6  11.8   9.9 99.0 99.00
2004 09 10 13  85  6.6  7.7  0.92  6.67  6.26 276 1014.0  11.5  12.0   9.6 99.0 99.00
2004 09 10 14  87  6.4  7.6  0.95  7.69  5.95 285 1013.7  11.5  11.9   9.2 99.0 99.00
2004 09 10 15  86  6.4  7.4  0.93  7.14  5.71 281 1013.4  11.6  11.9   9.6 99.0 99.00
2004 09 10 16  93  7.6  8.6  0.91  7.14  5.40 269 1012.7  11.6  11.5 999.0 99.0 99.00
2004 09 10 17  98  7.1  8.2  0.85  7.14  5.62 284 1012.4  11.6  11.4  10.7 99.0 99.00
2004 09 10 18  89  7.4  8.6  0.72  6.67  5.34 271 1011.5  11.8  11.5  10.8 99.0 99.00
2004 09 10 19  93  7.3  8.5  0.65  6.25  4.66 260 1011.1  12.0  11.5  10.9 99.0 99.00
2004 09 10 20 105  7.0  8.5  0.66 12.90  4.71 260 1011.1  12.1  11.4  11.3 99.0 99.00
2004 09 10 21  88  6.2  8.2  0.56 12.90  4.61 268 1010.5  12.2  11.4  11.7 99.0 99.00
2004 09 10 22 102  7.7  8.9  0.64  7.14  4.31 261 1009.0  12.2  11.5  11.6 99.0 99.00
2004 09 10 23  96  7.7  9.0  0.60 12.90  3.78 219 1007.3  12.1  11.6  11.6 99.0 99.00
2004 09 11 00 105 10.1 11.3  0.71  5.56  3.87 205 1005.4  12.3  11.7  11.8 99.0 99.00
2004 09 11 01 100  9.0 10.9  1.22  6.25  4.65 202 1004.7  12.7  11.9  12.1 99.0 99.00
2004 09 11 02 115  6.3  8.5  1.37  7.14  4.78 201 1004.4  12.8  12.0  12.2 99.0 99.00
2004 09 11 03 182  9.1 13.2  2.12  7.14  5.36 205 1003.9  15.4  13.6  14.8 99.0 99.00
2004 09 11 05 186  7.0  8.7  2.49  7.69  5.78 214 1005.3  14.8  12.7  14.3 99.0 99.00
2004 09 11 06 188  4.5  5.3  1.76  8.33  5.90 213 1006.1  14.2  12.6  13.6 99.0 99.00
2004 09 11 07 187  6.8  7.9  1.88  8.33  6.14 221 1006.5  14.9  12.5  14.3 99.0 99.00
2004 09 11 08 202  7.3  9.0  1.98  8.33  6.35 211 1007.2  14.6  13.4  13.3 99.0 99.00
2004 09 11 09 195  8.3 11.0  1.87  9.09  6.55 230 1007.8  14.8  13.4  13.7 99.0 99.00
2004 09 11 10 207  7.7 10.0  2.08  9.09  7.06 220 1008.4  14.5  13.6  13.4 99.0 99.00
2004 09 11 11 210  7.0  8.5  2.88  9.09  8.17 230 1009.4  14.4  13.2  13.0 99.0 99.00
2004 09 11 12 222  8.4 13.4  4.31 13.79  9.88 259 1010.4  13.8  12.7  13.3 99.0 99.00
2004 09 11 13 219  5.4  6.9  5.07 12.90 10.40 255 1011.0  13.1  11.6  12.6 99.0 99.00
2004 09 11 14 211  7.1  9.3  5.57 14.81 10.52 258 1010.8  13.0  11.5  12.4 99.0 99.00
2004 09 11 15 212  6.9  8.7  5.71 13.79 10.04 253 1012.0  13.2  11.7  12.3 99.0 99.00
2004 09 11 16 204  5.9  7.8  5.87 13.79  9.87 259 1013.4  13.3  11.7  12.5 99.0 99.00
2004 09 11 17 214  4.1  6.3  5.59 14.81  9.33 256 1014.0  13.1  11.6  12.4 99.0 99.00
2004 09 11 18 226  4.1  6.2  5.21 13.79  8.94 246 1015.1  13.1  11.7  12.4 99.0 99.00
2004 09 11 19 239  4.5  5.9  5.16 13.79  8.79 263 1015.4  13.6  11.8  12.5 99.0 99.00
2004 09 11 20 227  3.8  6.1  4.86 10.81  8.42 260 1015.9  13.3  11.9  12.5 99.0 99.00
2004 09 11 21 226  3.1  4.5  4.78 13.79  8.67 257 1016.3  13.5  12.0  12.7 99.0 99.00
2004 09 11 22 203  2.9  3.8  4.24 13.79  8.85 256 1016.6  13.5  12.0  13.0 99.0 99.00
2004 09 11 23 205  2.6  4.2  4.18 13.79  9.13 257 1016.4  13.9  12.2  13.0 99.0 99.00
2004 09 12 00 193  2.9  4.0  4.26 13.79  9.51 260 1016.3  13.6  12.2  13.2 99.0 99.00
2004 09 12 01 202  2.8  3.9  3.84 13.79  9.53 249 1016.0  13.7  12.2  13.2 99.0 99.00
2004 09 12 02 207  4.7  6.0  3.65 12.90  9.18 255 1015.9  14.0  12.1  13.1 99.0 99.00
2004 09 12 03 206  2.6  3.8  3.51 12.90  9.23 260 1015.6  13.6  12.3  13.2 99.0 99.00
2004 09 12 04   5  1.5  2.4  3.22 12.12  8.94 262 1015.8  13.1  12.0  12.6 99.0 99.00
2004 09 12 05 239  0.7  1.6  3.14 12.12  8.62 263 1015.7  12.9  12.1  12.3 99.0 99.00
2004 09 12 06 189  1.2  1.8  2.72 11.43  7.99 259 1015.4  12.9  12.3  12.4 99.0 99.00
2004 09 12 07 207  1.2  1.8  2.62 11.43  7.53 253 1015.1  13.0  12.5  12.5 99.0 99.00
2004 09 12 08 220  1.3  2.1  2.50 11.43  7.29 257 1015.1  13.2  13.1  12.7 99.0 99.00
2004 09 12 09  32  0.8  1.5  2.61 11.43  7.29 259 1014.9  12.0  13.2  11.5 99.0 99.00
2004 09 12 10  58  0.8  1.9  2.58 10.81  7.37 263 1014.8  11.9  13.1  11.4 99.0 99.00
2004 09 12 11  60  1.1  2.1  2.66 10.81  7.84 262 1014.5  11.6  12.4  11.1 99.0 99.00
2004 09 12 12  85  1.3  2.3  2.55 11.43  7.75 259 1014.3  11.4  11.6  10.9 99.0 99.00
2004 09 12 13  92  1.4  2.5  2.79 11.43  8.36 259 1014.1  11.2  12.1  10.7 99.0 99.00
2004 09 12 14  65  2.2  3.4  2.64 11.43  8.45 261 1014.4  11.6  11.9  11.1 99.0 99.00
2004 09 12 15  77  0.9  2.1  2.64 11.43  8.42 258 1014.8  12.1  12.1  11.7 99.0 99.00
2004 09 12 16  61  2.6  3.9  2.42 10.81  7.98 259 1014.8  11.7  12.2  11.3 99.0 99.00
2004 09 12 17  76  2.2  3.1  2.40  9.09  7.65 269 1014.8  12.0  12.2  11.1 99.0 99.00
2004 09 12 18  54  0.9  1.7  2.06 10.81  7.23 258 1014.7  12.2  12.4  11.2 99.0 99.00
2004 09 12 19  64  0.3  0.9  1.85 10.81  6.89 248 1014.3  12.5  12.7  11.5 99.0 99.00
2004 09 12 20 332  0.4  0.9  1.81 10.81  7.05 258 1014.2  12.5  12.8  12.0 99.0 99.00
2004 09 12 21 320  0.1  0.6  1.63 10.00  6.97 272 1013.8  13.7  13.6  12.1 99.0 99.00
2004 09 12 22 243  0.6  1.1  1.44 10.00  6.72 269 1013.2  13.9  14.3  12.3 99.0 99.00
2004 09 12 23 180  0.0  0.3  1.36  9.09  6.88 272 1012.8  15.1  14.4  13.0 99.0 99.00
2004 09 13 00 247  0.3  0.6  1.42 10.00  7.07 261 1012.6  14.7  15.0  12.8 99.0 99.00
2004 09 13 01  72  0.2  0.8  1.30  9.09  7.29 261 1011.8  15.6  14.2  13.0 99.0 99.00
2004 09 13 02 345  0.4  0.7  1.10  8.33  6.82 267 1011.3  14.8  12.9  12.1 99.0 99.00
2004 09 13 03 124  1.5  2.2  1.26  9.09  7.27 267 1010.9  13.5  12.4  12.1 99.0 99.00
2004 09 13 04 129  4.5  5.5  1.17 10.00  7.16 267 1010.2  12.8  12.2  12.2 99.0 99.00
2004 09 13 05 102  4.3  5.1  1.24  9.09  7.20 263 1009.6  13.0  12.4  12.3 99.0 99.00
2004 09 13 06  91  5.8  7.1  1.18  8.33  6.77 260 1008.1  12.6  12.5  12.1 99.0 99.00
2004 09 13 07  94  6.3  7.5  1.19  8.33  6.48 259 1006.9  12.8  12.7  11.7 99.0 99.00
2004 09 13 08 104  5.8  7.5  1.00  7.69  6.20 258 1006.3  12.5  12.2  11.6 99.0 99.00
2004 09 13 09  83  4.7  5.7  1.00  8.33  6.26 246 1005.9  12.3  12.0  11.7 99.0 99.00
2004 09 13 10  64  5.8  6.8  0.99  7.69  6.23 254 1004.7  12.2  12.1  11.6 99.0 99.00
2004 09 13 11  97  8.9 12.4  0.84 10.00  5.91 269 1002.7  12.5  12.3  11.6 99.0 99.00
2004 09 13 12 127  9.3 10.7  0.79  6.25  4.61 223 1002.7  12.5  12.0  11.8 99.0 99.00
2004 09 13 13 114 11.0 13.4  0.84  7.69  3.89 244 1002.2  12.6  11.9  11.9 99.0 99.00
2004 09 13 14 103 12.5 14.5  1.23  7.14  4.08 217 1001.4  12.3  11.8  11.6 99.0 99.00
2004 09 13 15 104 12.5 14.8  1.58  7.14  4.53 216 1001.1  12.3  11.7  11.6 99.0 99.00
2004 09 13 16  89  7.7  9.5  2.45  7.69  5.95 227 1001.9  12.5  11.4  11.9 99.0 99.00
2004 09 13 17 325  4.6  7.4  2.56  8.33  6.50 223 1004.5  12.5  11.5  12.0 99.0 99.00
2004 09 13 18 288  9.3 11.2  2.39  7.69  6.34 226 1005.9  12.2  11.5  11.7 99.0 99.00
2004 09 13 19 296  6.6  8.1  2.33  8.33  6.36 236 1007.2  12.1  11.5  11.6 99.0 99.00
2004 09 13 20 267  5.7  6.7  2.27  7.69  6.33 245 1008.1  12.5  11.6  12.0 99.0 99.00
2004 09 13 21 241  3.6  4.7  2.11 10.00  6.49 236 1009.1  12.6  11.6  12.1 99.0 99.00
2004 09 13 22 203  3.1  4.3  2.17 10.00  7.42 249 1009.2  12.8  11.7  12.4 99.0 99.00
2004 09 13 23 280  3.7  5.6  2.54 10.00  7.72 241 1009.9  13.4  11.7  12.8 99.0 99.00
2004 09 14 00 248  5.8  7.0  2.33 10.00  7.55 244 1010.1  13.3  11.8  12.7 99.0 99.00
2004 09 14 01 247  5.9  6.9  2.27 10.00  7.77 249 1010.5  13.3  11.8  12.5 99.0 99.00
2004 09 14 02 235  4.6  6.0  2.21  9.09  7.55 243 1011.3  13.5  11.7  12.4 99.0 99.00
2004 09 14 03 270  5.5  6.9  2.52 10.00  7.81 240 1011.7  13.9  11.7  12.3 99.0 99.00
2004 09 14 04 275  7.4  9.9  3.13  9.09  7.83 244 1011.9  13.8  11.6  12.1 99.0 99.00
2004 09 14 05 266  9.0 11.5  3.02 10.00  7.58 252 1012.0  13.3  11.6  12.0 99.0 99.00
2004 09 14 06 275  8.4 10.4  2.90  9.09  6.92 257 1012.6  13.1  11.6  11.9 99.0 99.00
2004 09 14 07 284  9.3 11.1  3.21  9.09  6.89 245 1012.7  12.9  11.6  11.6 99.0 99.00
2004 09 14 08 287  9.0 11.3  2.72 10.00  6.49 250 1013.3  13.0  11.4  11.6 99.0 99.00
2004 09 14 09 296  7.2  8.8  2.92 10.00  6.58 266 1013.9  12.6  11.3  11.6 99.0 99.00
2004 09 14 10 287  6.8  8.7  2.91 10.81  6.64 250 1014.2  12.7  11.6  11.8 99.0 99.00
2004 09 14 11 293  7.2  8.7  2.79 11.43  6.96 250 1014.8  12.6  11.6  11.7 99.0 99.00
2004 09 14 12 297  5.6  7.2  2.82 10.00  7.10 257 1015.4  12.5  11.7  11.6 99.0 99.00
2004 09 14 13 281  5.6  7.5  2.88 10.81  7.53 260 1015.6  12.6  11.7  11.2 99.0 99.00
2004 09 14 14 296  4.5  6.6  2.72 10.81  7.75 266 1016.0  12.5  11.8  11.3 99.0 99.00
2004 09 14 15 285  3.8  5.4  2.79 12.90  7.69 265 1016.4  12.5  11.8  11.4 99.0 99.00
2004 09 14 16 255  2.9  4.6  3.20 11.43  8.25 262 1016.5  12.7  11.9  11.5 99.0 99.00
2004 09 14 17 224  4.1  5.3  3.29 11.43  8.51 273 1016.5  12.8  11.9  11.4 99.0 99.00
2004 09 14 18 211  3.1  4.2  3.16 10.81  8.51 270 1016.6  13.0  11.9  11.9 99.0 99.00
2004 09 14 19 228  1.6  2.6  3.12 11.43  7.89 264 1017.3  13.1  12.0  12.1 99.0 99.00
2004 09 14 20 202  3.5  4.7  2.98 12.12  7.56 266 1016.6  13.1  11.9  12.3 99.0 99.00
2004 09 14 21 224  6.7 10.0  3.00 10.81  7.09 269 1016.3  13.2  11.8  10.7 99.0 99.00
2004 09 14 22 265  2.8  4.9  2.98 10.00  7.30 269 1016.7  12.0  11.8  10.4 99.0 99.00
2004 09 14 23  69  2.0  3.9  2.87 11.43  7.51 262 1016.3  11.5  11.9  10.8 99.0 99.00
2004 09 15 00  89  4.5  6.5  2.72 11.43  7.78 269 1014.8  11.3  12.0  10.8 99.0 99.00
2004 09 15 01  86  8.4 10.3  2.47 10.81  7.77 268 1013.1  11.3  12.0  10.7 99.0 99.00
2004 09 15 02  95  8.1  9.8  2.44 10.81  7.96 270 1011.7  11.7  11.8  10.6 99.0 99.00
2004 09 15 03 112  8.8 11.1  2.28 11.43  7.77 267 1010.5  11.3  11.7  10.7 99.0 99.00
2004 09 15 04 106 11.1 13.2  1.89 12.90  6.68 263 1009.2  11.0  11.7  10.4 99.0 99.00
2004 09 15 05 113 13.4 15.9  1.95 12.12  6.13 261 1007.9  11.1  11.5  10.4 99.0 99.00
